"ID","site","Uplot","surv0","surv1","surv2","surv3","surv4","surv_end15","start","size1","size2","size3","size4","size1_ln","size2_ln","size3_ln","size4_ln","pFlower2014","fec2014","pFlower2015","fec2015"
"tran_368","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,3,NA,NA,NA,1.38629436111989,NA,NA,NA,NA,NA,NA,NA
"tran_376","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,17,NA,NA,NA,2.89037175789616,NA,NA,NA,NA,NA,NA,NA
"tran_374","WILEY","WILEYP13",1,1,0,NA,NA,NA,NA,12,NA,NA,NA,2.56494935746154,NA,NA,NA,NA,NA,NA,NA
"tran_382","WILEY","WILEYP14",1,1,0,NA,NA,NA,NA,16,NA,NA,NA,2.83321334405622,NA,NA,NA,NA,NA,NA,NA
"tran_378","WILEY","WILEYP14",1,1,0,NA,NA,NA,NA,15,NA,NA,NA,2.77258872223978,NA,NA,NA,NA,NA,NA,NA
"tran_386","WILEY","WILEYP14",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_379","WILEY","WILEYP14",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_383","WILEY","WILEYP14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_384","WILEY","WILEYP14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_381","WILEY","WILEYP14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_380","WILEY","WILEYP14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tran_387","WILEY","WILEYP14",1,1,0,NA,NA,NA,NA,20,NA,NA,NA,3.04452243772342,NA,NA,NA,NA,NA,NA,NA
"tran_385","WILEY","WILEYP14",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
