SiteID,ID,Spp,PlotID,Region,Latitude,Longitude,Elevation,Class_10,NewPlot_10,PercFr_10,TotFr_10,TotFl_10,TotNFStLn_10,TotFlStLn_10,TotStLn_10,Class_11,NewPlot_11,PercFr_11,TotFr_11,TotFl_11,TotNFStLn_11,TotFlStLn_11,TotStLn_11,Class_12,NewPlot_12,PercFr_12,TotFr_12,TotFl_12,TotNFStLn_12,TotFlStLn_12,TotStLn_12,Surv1011,Surv1112
Whitewater Canyon,13722,C,52,S2,33.99329,-116.66267,696,A,T,1,2,2,NA,7,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13723,C,52,S2,33.99329,-116.66267,696,A,T,1,4,4,NA,13,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13724,C,52,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,6,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13725,C,52,S2,33.99329,-116.66267,696,A,T,1,3,3,NA,23,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13726,C,52,S2,33.99329,-116.66267,696,A,T,0.666666667,2,3,NA,16,16,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13727,C,52,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13728,C,52,S2,33.99329,-116.66267,696,A,T,0.281553398,29,103,NA,79,79,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13729,C,52,S2,33.99329,-116.66267,696,A,T,0.805031447,128,159,21,53,74,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13730,C,52,S2,33.99329,-116.66267,696,A,T,0.533333333,8,15,NA,13,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13731,C,52,S2,33.99329,-116.66267,696,A,T,0.5,2,4,NA,10,10,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13732,C,52,S2,33.99329,-116.66267,696,A,T,0.4,2,5,NA,26,26,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13733,C,52,S2,33.99329,-116.66267,696,A,T,0.666666667,2,3,NA,10,10,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13734,C,52,S2,33.99329,-116.66267,696,A,T,0.695652174,16,23,2,46,48,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13735,C,52,S2,33.99329,-116.66267,696,A,T,0.782608696,36,46,NA,33,33,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13736,C,52,S2,33.99329,-116.66267,696,A,T,1,2,2,NA,17,17,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13737,C,52,S2,33.99329,-116.66267,696,A,T,0.875,14,16,NA,27,27,J,F,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,1,0
Whitewater Canyon,13738,C,52,S2,33.99329,-116.66267,696,A,T,0,0,4,2,27,29,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13739,C,52,S2,33.99329,-116.66267,696,A,T,0,0,1,NA,5,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13740,C,52,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13741,C,52,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13742,C,52,S2,33.99329,-116.66267,696,A,T,1,2,2,NA,8,8,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13743,C,52,S2,33.99329,-116.66267,696,A,T,0.4,2,5,NA,5,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13744,C,52,S2,33.99329,-116.66267,696,A,T,0.6,3,5,NA,10,10,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13745,C,52,S2,33.99329,-116.66267,696,A,T,0.857142857,6,7,NA,32,32,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13746,C,52,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,9,9,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13747,C,52,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,6,NA,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13748,C,52,S2,33.99329,-116.66267,696,A,T,0.189473684,18,95,NA,50,50,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13749,C,52,S2,33.99329,-116.66267,696,A,T,0.5,55.2,110.4,NA,132,132,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13750,C,52,S2,33.99329,-116.66267,696,A,T,0.581818182,32,55,NA,25,25,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13751,C,48,S2,33.99329,-116.66267,696,A,T,0.666666667,4,6,NA,17,17,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13752,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,15,15,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13753,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,8,NA,8,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13754,C,48,S2,33.99329,-116.66267,696,A,T,0.666666667,2,3,NA,13,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13755,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13756,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,3,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13757,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,7,NA,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13758,C,48,S2,33.99329,-116.66267,696,A,T,0.428571429,3,7,NA,17,17,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13759,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13760,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,3,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13761,C,48,S2,33.99329,-116.66267,696,A,T,1,3,3,NA,16,16,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13762,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13763,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13764,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13765,C,48,S2,33.99329,-116.66267,696,A,T,0.5,1,2,NA,19,19,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13766,C,48,S2,33.99329,-116.66267,696,A,T,0,0,1,NA,6,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13767,C,48,S2,33.99329,-116.66267,696,A,T,0,0,1,NA,3,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13768,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13769,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13770,C,48,S2,33.99329,-116.66267,696,A,T,0.5,22.8,45.6,14,102,116,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13771,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13772,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13773,C,48,S2,33.99329,-116.66267,696,A,T,0.642857143,18,28,NA,23,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13774,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,6,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13775,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,14,NA,14,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13776,C,50,S2,33.99329,-116.66267,696,A,T,0.777777778,63,81,NA,135,135,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13777,C,50,S2,33.99329,-116.66267,696,A,T,0.666666667,10,15,12,75,87,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13778,C,50,S2,33.99329,-116.66267,696,A,T,0.5,1,2,7,13,20,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13779,C,50,S2,33.99329,-116.66267,696,A,T,0.666666667,6,9,NA,26,26,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13780,C,50,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,15,15,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13781,C,50,S2,33.99329,-116.66267,696,A,T,0.5,1,2,NA,15,15,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13782,C,50,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,9,NA,9,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13783,C,50,S2,33.99329,-116.66267,696,A,T,0.428571429,3,7,NA,23,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13784,C,50,S2,33.99329,-116.66267,696,A,T,0.73015873,46,63,12,72,84,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13785,C,50,S2,33.99329,-116.66267,696,A,T,0.6,3,5,NA,12,12,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13786,C,50,S2,33.99329,-116.66267,696,A,T,0.166666667,2,12,NA,34,34,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13787,C,50,S2,33.99329,-116.66267,696,A,T,0.6,3,5,NA,19,19,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13788,C,50,S2,33.99329,-116.66267,696,A,T,0.710526316,27,38,19,32,51,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13789,C,50,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,10,10,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13790,C,50,S2,33.99329,-116.66267,696,A,T,0.723076923,250.6666667,346.6666667,NA,835.2,835.2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13791,C,50,S2,33.99329,-116.66267,696,A,T,0.710059172,192,270.4,NA,377.6,377.6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13792,C,50,S2,33.99329,-116.66267,696,A,T,0.142857143,1,7,NA,49,49,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13793,C,50,S2,33.99329,-116.66267,696,A,T,0.666666667,2,3,NA,21,21,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13794,C,50,S2,33.99329,-116.66267,696,A,T,0.909090909,30,33,NA,62,62,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13795,C,50,S2,33.99329,-116.66267,696,A,T,0.333333333,6,18,NA,26,26,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13796,C,50,S2,33.99329,-116.66267,696,A,T,0.571428571,4,7,NA,21,21,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13797,C,50,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13798,C,48,S2,33.99329,-116.66267,696,A,T,0.8,8,10,NA,14,14,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13799,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13800,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13801,C,48,S2,33.99329,-116.66267,696,A,T,0.833333333,5,6,NA,23,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13802,C,48,S2,33.99329,-116.66267,696,A,T,0.5,1,2,13,10,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13803,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13804,C,48,S2,33.99329,-116.66267,696,A,T,0,0,2,NA,9,9,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13805,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13806,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,6,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13807,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13808,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13809,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,7,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13810,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,11,11,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13811,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,19,19,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13812,C,48,S2,33.99329,-116.66267,696,A,T,1,2,2,8,6,14,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13813,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,7,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13814,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13815,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13816,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13817,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13818,C,48,S2,33.99329,-116.66267,696,A,T,0,0,1,NA,3,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13819,C,48,S2,33.99329,-116.66267,696,A,T,0,0,2,NA,11,11,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13820,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,7,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13821,C,48,S2,33.99329,-116.66267,696,A,T,0,0,1,NA,15,15,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13822,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,11,11,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13823,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13824,C,48,S2,33.99329,-116.66267,696,A,T,0.631578947,12,19,NA,48,48,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13825,C,48,S2,33.99329,-116.66267,696,A,T,0.705882353,12,17,NA,52,52,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13826,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,6,6,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13827,C,48,S2,33.99329,-116.66267,696,A,T,0.285714286,2,7,NA,10,10,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13828,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13829,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,11,11,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13830,C,48,S2,33.99329,-116.66267,696,A,T,1,1,1,NA,8,8,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13831,C,48,S2,33.99329,-116.66267,696,A,T,0.333333333,2,6,7,15,22,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13832,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13833,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13834,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13835,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,7,NA,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13836,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,14,NA,14,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13837,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,5,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13838,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,3,NA,3,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13839,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13840,C,48,S2,33.99329,-116.66267,696,A,T,0.714285714,15,21,7,56,63,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13841,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,9,NA,9,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13842,C,48,S2,33.99329,-116.66267,696,A,T,0,0,0,NA,13,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13843,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,13,NA,13,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13844,C,48,S2,33.99329,-116.66267,696,A,T,0.833333333,10,12,4,12,16,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13845,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,1,NA,1,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13846,C,48,S2,33.99329,-116.66267,696,A,T,0.8,4,5,6,22,28,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13847,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,2,NA,2,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13848,C,48,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13849,C,50,S2,33.99329,-116.66267,696,A,T,0.333333333,3,9,4,19,23,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13850,C,50,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,4,NA,4,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13851,C,50,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,5,NA,5,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13852,C,50,S2,33.99329,-116.66267,696,A,T,0.295774648,21,71,4,132,136,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13853,C,50,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,7,NA,7,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13854,C,50,S2,33.99329,-116.66267,696,A,T,0.37037037,10,27,31,56,87,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13855,C,50,S2,33.99329,-116.66267,696,A,T,0.428571429,15,35,23,105,128,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
Whitewater Canyon,13856,C,50,S2,33.99329,-116.66267,696,J,T,NA,NA,NA,11,NA,11,D,F,NA,NA,NA,NA,NA,NA,D,F,NA,NA,NA,NA,NA,NA,0,NA
